"LGD2014","LGD2014NAME","DZ2021","DZ2021_name","SDZ2021","SDZ2021_name"
"N09000003","Belfast","N20000993","Ormiston_K3","N21000228","Ormiston_K"
"N09000003","Belfast","N20001010","Ormiston_R3","N21000233","Ormiston_R"
"N09000003","Belfast","N20001000","Ormiston_Q1","N21000232","Ormiston_Q"
"N09000003","Belfast","N20001009","Ormiston_Q3","N21000232","Ormiston_Q"
"N09000003","Belfast","N20001003","Ormiston_Q2","N21000232","Ormiston_Q"
"N09000003","Belfast","N20000985","Ormiston_H5","N21000226","Ormiston_H"
"N09000003","Belfast","N20000995","Ormiston_R1","N21000233","Ormiston_R"
"N09000003","Belfast","N20000988","Ormiston_N2","N21000230","Ormiston_N"
"N09000003","Belfast","N20001005","Ormiston_R2","N21000233","Ormiston_R"
"N09000003","Belfast","N20001008","Ormiston_P5","N21000231","Ormiston_P"
"N09000003","Belfast","N20000997","Ormiston_N3","N21000230","Ormiston_N"
"N09000003","Belfast","N20001040","Lisnasharragh_N1","N21000247","Lisnasharragh_N"
"N09000003","Belfast","N20001039","Lisnasharragh_G1","N21000242","Lisnasharragh_G"
"N09000003","Belfast","N20001038","Lisnasharragh_E2","N21000240","Lisnasharragh_E"
"N09000004","Causeway Coast and Glens","N20001602","Causeway_J1","N21000376","Causeway_J"
"N09000004","Causeway Coast and Glens","N20001606","Causeway_C4","N21000370","Causeway_C"
"N09000004","Causeway Coast and Glens","N20001605","Causeway_C3","N21000370","Causeway_C"
"N09000004","Causeway Coast and Glens","N20001601","Causeway_C2","N21000370","Causeway_C"
"N09000004","Causeway Coast and Glens","N20001598","Causeway_A2","N21000368","Causeway_A"
"N09000004","Causeway Coast and Glens","N20001600","Causeway_C1","N21000370","Causeway_C"
"N09000003","Belfast","N20000989","Ormiston_L2","N21000229","Ormiston_L"
"N09000003","Belfast","N20001004","Ormiston_L5","N21000229","Ormiston_L"
"N09000003","Belfast","N20000981","Ormiston_J3","N21000227","Ormiston_J"
"N09000003","Belfast","N20000996","Ormiston_L3","N21000229","Ormiston_L"
"N09000003","Belfast","N20000999","Ormiston_L4","N21000229","Ormiston_L"
"N09000003","Belfast","N20000998","Ormiston_P2","N21000231","Ormiston_P"
"N09000003","Belfast","N20001006","Ormiston_P4","N21000231","Ormiston_P"
"N09000003","Belfast","N20000992","Ormiston_P1","N21000231","Ormiston_P"
"N09000003","Belfast","N20001002","Ormiston_P3","N21000231","Ormiston_P"
"N09000003","Belfast","N20001016","Ormiston_T4","N21000235","Ormiston_T"
"N09000003","Belfast","N20000991","Ormiston_J5","N21000227","Ormiston_J"
"N09000003","Belfast","N20001067","Lisnasharragh_N5","N21000247","Lisnasharragh_N"
"N09000003","Belfast","N20001047","Lisnasharragh_G3","N21000242","Lisnasharragh_G"
"N09000003","Belfast","N20000986","Ormiston_J4","N21000227","Ormiston_J"
"N09000003","Belfast","N20001014","Ormiston_T2","N21000235","Ormiston_T"
"N09000003","Belfast","N20001015","Ormiston_T3","N21000235","Ormiston_T"
"N09000003","Belfast","N20001012","Ormiston_T1","N21000235","Ormiston_T"
"N09000003","Belfast","N20001045","Lisnasharragh_G2","N21000242","Lisnasharragh_G"
"N09000003","Belfast","N20001013","Ormiston_S3","N21000234","Ormiston_S"
"N09000003","Belfast","N20001011","Ormiston_S2","N21000234","Ormiston_S"
"N09000007","Lisburn and Castlereagh","N20002543","Castlereagh_East_J4","N21000570","Castlereagh_East_J"
"N09000007","Lisburn and Castlereagh","N20002542","Castlereagh_East_J3","N21000570","Castlereagh_East_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000333","Armagh_H2","N21000075","Armagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000320","Armagh_F3","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000319","Armagh_F2","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000332","Armagh_H1","N21000075","Armagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000325","Armagh_G1","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000690","Cusher_G3","N21000156","Cusher_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000324","Armagh_C5","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000328","Armagh_G2","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000314","Armagh_B4","N21000069","Armagh_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000315","Armagh_C4","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000334","Armagh_H3","N21000075","Armagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000326","Armagh_C6","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000688","Cusher_E5","N21000154","Cusher_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000331","Armagh_G5","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000691","Cusher_G4","N21000156","Cusher_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000700","Cusher_J4","N21000158","Cusher_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000689","Cusher_G2","N21000156","Cusher_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000687","Cusher_G1","N21000156","Cusher_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000699","Cusher_K3","N21000159","Cusher_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000681","Cusher_E4","N21000154","Cusher_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000674","Cusher_E3","N21000154","Cusher_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000339","Armagh_J3","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000693","Cusher_K1","N21000159","Cusher_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000696","Cusher_J1","N21000158","Cusher_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000697","Cusher_J2","N21000158","Cusher_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000698","Cusher_J3","N21000158","Cusher_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000695","Cusher_K2","N21000159","Cusher_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000703","Cusher_K5","N21000159","Cusher_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000702","Cusher_K4","N21000159","Cusher_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000336","Armagh_H4","N21000075","Armagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000343","Armagh_J5","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000704","Cusher_H3","N21000157","Cusher_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000708","Cusher_H4","N21000157","Cusher_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000337","Armagh_H5","N21000075","Armagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000701","Cusher_L1","N21000160","Cusher_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000350","Armagh_L3","N21000078","Armagh_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000705","Cusher_L2","N21000160","Cusher_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000707","Cusher_L4","N21000160","Cusher_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000335","Armagh_G6","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000710","Cusher_L5","N21000160","Cusher_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000352","Armagh_L5","N21000078","Armagh_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000348","Armagh_L1","N21000078","Armagh_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000354","Armagh_K5","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000346","Armagh_K2","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000355","Armagh_K6","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000347","Armagh_K3","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000353","Armagh_K4","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000341","Armagh_J4","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000345","Armagh_J6","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000344","Armagh_K1","N21000077","Armagh_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000330","Armagh_G4","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000349","Armagh_L2","N21000078","Armagh_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000351","Armagh_L4","N21000078","Armagh_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000327","Armagh_F6","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000305","Armagh_E3","N21000072","Armagh_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000317","Armagh_D4","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000318","Armagh_D5","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000321","Armagh_F4","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000329","Armagh_G3","N21000074","Armagh_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000322","Armagh_D6","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000316","Armagh_D3","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000338","Armagh_J2","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000342","Armagh_E5","N21000072","Armagh_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000340","Armagh_E4","N21000072","Armagh_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000299","Armagh_E1","N21000072","Armagh_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000310","Armagh_J1","N21000076","Armagh_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000301","Armagh_E2","N21000072","Armagh_E"
"N09000003","Belfast","N20001024","Lisnasharragh_C1","N21000238","Lisnasharragh_C"
"N09000003","Belfast","N20001030","Lisnasharragh_C3","N21000238","Lisnasharragh_C"
"N09000003","Belfast","N20001037","Lisnasharragh_F3","N21000241","Lisnasharragh_F"
"N09000003","Belfast","N20001036","Lisnasharragh_F2","N21000241","Lisnasharragh_F"
"N09000003","Belfast","N20001042","Lisnasharragh_F4","N21000241","Lisnasharragh_F"
"N09000003","Belfast","N20001035","Lisnasharragh_F1","N21000241","Lisnasharragh_F"
"N09000003","Belfast","N20001121","Botanic_P1","N21000263","Botanic_P"
"N09000003","Belfast","N20001158","Botanic_P3","N21000263","Botanic_P"
"N09000003","Belfast","N20001166","Botanic_P5","N21000263","Botanic_P"
"N09000003","Belfast","N20001057","Lisnasharragh_K1","N21000245","Lisnasharragh_K"
"N09000003","Belfast","N20001065","Lisnasharragh_L3","N21000246","Lisnasharragh_L"
"N09000003","Belfast","N20001044","Lisnasharragh_H2","N21000243","Lisnasharragh_H"
"N09000003","Belfast","N20001041","Lisnasharragh_H1","N21000243","Lisnasharragh_H"
"N09000003","Belfast","N20001058","Lisnasharragh_L2","N21000246","Lisnasharragh_L"
"N09000003","Belfast","N20001053","Lisnasharragh_L1","N21000246","Lisnasharragh_L"
"N09000003","Belfast","N20001055","Lisnasharragh_H3","N21000243","Lisnasharragh_H"
"N09000003","Belfast","N20001063","Lisnasharragh_P2","N21000248","Lisnasharragh_P"
"N09000003","Belfast","N20001071","Lisnasharragh_R1","N21000250","Lisnasharragh_R"
"N09000003","Belfast","N20001072","Lisnasharragh_Q3","N21000249","Lisnasharragh_Q"
"N09000003","Belfast","N20001076","Lisnasharragh_R3","N21000250","Lisnasharragh_R"
"N09000003","Belfast","N20001073","Lisnasharragh_R2","N21000250","Lisnasharragh_R"
"N09000003","Belfast","N20001075","Lisnasharragh_P5","N21000248","Lisnasharragh_P"
"N09000003","Belfast","N20001069","Lisnasharragh_P4","N21000248","Lisnasharragh_P"
"N09000003","Belfast","N20001077","Lisnasharragh_R4","N21000250","Lisnasharragh_R"
"N09000003","Belfast","N20001068","Lisnasharragh_P3","N21000248","Lisnasharragh_P"
"N09000003","Belfast","N20001074","Lisnasharragh_N6","N21000247","Lisnasharragh_N"
"N09000003","Belfast","N20001078","Lisnasharragh_R5","N21000250","Lisnasharragh_R"
"N09000009","Mid Ulster","N20003047","Dungannon_H2","N21000683","Dungannon_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000323","Armagh_F5","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000304","Armagh_C2","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000313","Armagh_F1","N21000073","Armagh_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000308","Armagh_C3","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000309","Armagh_D1","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000303","Armagh_C1","N21000070","Armagh_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000302","Armagh_A6","N21000068","Armagh_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000312","Armagh_D2","N21000071","Armagh_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000401","Portadown_J3","N21000087","Portadown_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000307","Armagh_B2","N21000069","Armagh_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000298","Armagh_A4","N21000068","Armagh_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000418","Portadown_J5","N21000087","Portadown_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000408","Portadown_J4","N21000087","Portadown_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000300","Armagh_A5","N21000068","Armagh_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000369","Portadown_J2","N21000087","Portadown_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000296","Armagh_A2","N21000068","Armagh_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000416","Portadown_R3","N21000093","Portadown_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000383","Portadown_R2","N21000093","Portadown_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000367","Portadown_J1","N21000087","Portadown_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000665","Cusher_E2","N21000154","Cusher_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000306","Armagh_B1","N21000069","Armagh_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000669","Cusher_B3","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000311","Armagh_B3","N21000069","Armagh_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000671","Cusher_B4","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000673","Cusher_B5","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000668","Cusher_B2","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000677","Cusher_B6","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000666","Cusher_B1","N21000151","Cusher_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000676","Cusher_D2","N21000153","Cusher_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000393","Portadown_F2","N21000084","Portadown_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000372","Portadown_C2","N21000081","Portadown_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000362","Portadown_A5","N21000079","Portadown_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000379","Portadown_D5","N21000082","Portadown_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000368","Portadown_R1","N21000093","Portadown_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000381","Portadown_E2","N21000083","Portadown_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000386","Portadown_E4","N21000083","Portadown_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000382","Portadown_E3","N21000083","Portadown_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000374","Portadown_C3","N21000081","Portadown_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000359","Portadown_A3","N21000079","Portadown_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000375","Portadown_D3","N21000082","Portadown_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000373","Portadown_D2","N21000082","Portadown_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000363","Portadown_B3","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000370","Portadown_C1","N21000081","Portadown_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000380","Portadown_C4","N21000081","Portadown_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000378","Portadown_E1","N21000083","Portadown_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000376","Portadown_D4","N21000082","Portadown_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000395","Portadown_F3","N21000084","Portadown_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000371","Portadown_D1","N21000082","Portadown_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000364","Portadown_B4","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000366","Portadown_B6","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000358","Portadown_B1","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000365","Portadown_B5","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000360","Portadown_B2","N21000080","Portadown_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000356","Portadown_A1","N21000079","Portadown_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000357","Portadown_A2","N21000079","Portadown_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000682","Cusher_F1","N21000155","Cusher_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000678","Cusher_C1","N21000152","Cusher_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000679","Cusher_C2","N21000152","Cusher_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000684","Cusher_F3","N21000155","Cusher_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000680","Cusher_C3","N21000152","Cusher_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000675","Cusher_A3","N21000150","Cusher_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000672","Cusher_D1","N21000153","Cusher_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000683","Cusher_F2","N21000155","Cusher_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000686","Cusher_F4","N21000155","Cusher_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000685","Cusher_D3","N21000153","Cusher_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000670","Cusher_A2","N21000150","Cusher_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000420","Portadown_R5","N21000093","Portadown_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000667","Cusher_A1","N21000150","Cusher_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000400","Portadown_L2","N21000089","Portadown_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000403","Portadown_L3","N21000089","Portadown_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000411","Portadown_L4","N21000089","Portadown_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000412","Portadown_P4","N21000091","Portadown_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000414","Portadown_Q2","N21000092","Portadown_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000404","Portadown_N1","N21000090","Portadown_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000398","Portadown_L1","N21000089","Portadown_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000405","Portadown_N2","N21000090","Portadown_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000407","Portadown_N3","N21000090","Portadown_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000413","Portadown_Q1","N21000092","Portadown_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000399","Portadown_K3","N21000088","Portadown_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000415","Portadown_Q3","N21000092","Portadown_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000417","Portadown_Q4","N21000092","Portadown_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000396","Portadown_K2","N21000088","Portadown_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000387","Portadown_G2","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000402","Portadown_K4","N21000088","Portadown_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000409","Portadown_P2","N21000091","Portadown_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000406","Portadown_P1","N21000091","Portadown_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000410","Portadown_P3","N21000091","Portadown_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000419","Portadown_R4","N21000093","Portadown_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000447","Craigavon_F5","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000388","Portadown_G3","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000385","Portadown_G1","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000391","Portadown_G5","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000389","Portadown_K1","N21000088","Portadown_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000394","Portadown_G6","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000390","Portadown_G4","N21000085","Portadown_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000664","Cusher_E1","N21000154","Cusher_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000473","Craigavon_L4","N21000104","Craigavon_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000377","Portadown_F1","N21000084","Portadown_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000474","Craigavon_P2","N21000106","Craigavon_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000430","Craigavon_C1","N21000096","Craigavon_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000436","Craigavon_F1","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000455","Craigavon_F6","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000470","Craigavon_N3","N21000105","Craigavon_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000472","Craigavon_N5","N21000105","Craigavon_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000443","Craigavon_F3","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000459","Craigavon_H3","N21000101","Craigavon_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000460","Craigavon_H4","N21000101","Craigavon_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000466","Craigavon_K2","N21000103","Craigavon_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000384","Portadown_H1","N21000086","Portadown_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000463","Craigavon_K1","N21000103","Craigavon_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000475","Craigavon_P3","N21000106","Craigavon_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000450","Craigavon_H1","N21000101","Craigavon_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000392","Portadown_H2","N21000086","Portadown_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000397","Portadown_H3","N21000086","Portadown_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000468","Craigavon_K3","N21000103","Craigavon_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000457","Craigavon_J3","N21000102","Craigavon_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000467","Craigavon_L3","N21000104","Craigavon_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000438","Craigavon_F2","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000461","Craigavon_J4","N21000102","Craigavon_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000456","Craigavon_H2","N21000101","Craigavon_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000462","Craigavon_N1","N21000105","Craigavon_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000595","Banbridge_A2","N21000136","Banbridge_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000465","Craigavon_L2","N21000104","Craigavon_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000469","Craigavon_P1","N21000106","Craigavon_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000594","Banbridge_A1","N21000136","Banbridge_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000458","Craigavon_L1","N21000104","Craigavon_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000424","Craigavon_A4","N21000094","Craigavon_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000423","Craigavon_A3","N21000094","Craigavon_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000451","Craigavon_J2","N21000102","Craigavon_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000471","Craigavon_N4","N21000105","Craigavon_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000464","Craigavon_N2","N21000105","Craigavon_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000446","Craigavon_J1","N21000102","Craigavon_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000598","Banbridge_B1","N21000137","Banbridge_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000569","Lagan_River_G2","N21000130","Lagan_River_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000601","Banbridge_B3","N21000137","Banbridge_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000602","Banbridge_B4","N21000137","Banbridge_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000629","Banbridge_F3","N21000141","Banbridge_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000600","Banbridge_B2","N21000137","Banbridge_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000596","Banbridge_A3","N21000136","Banbridge_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000597","Banbridge_A4","N21000136","Banbridge_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000644","Banbridge_F5","N21000141","Banbridge_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000433","Craigavon_C2","N21000096","Craigavon_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000440","Craigavon_C3","N21000096","Craigavon_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000444","Craigavon_F4","N21000099","Craigavon_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000437","Craigavon_D3","N21000097","Craigavon_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000434","Craigavon_D1","N21000097","Craigavon_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000441","Craigavon_C4","N21000096","Craigavon_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000445","Craigavon_E5","N21000098","Craigavon_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000442","Craigavon_E4","N21000098","Craigavon_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000431","Craigavon_E1","N21000098","Craigavon_E"
